st pl ch r c p0 p1 p2 p3
1 1 0 9 12 645.751 278.031 0.046 -2.263
1 1 0 9 13 592.295 340.849 0.038 -1.816
1 1 0 9 14 612.159 315.164 0.039 -1.908
1 1 0 9 15 579.275 355.603 0.036 -1.683
1 1 0 9 16 611.151 313.490 0.042 -2.117
1 1 0 9 17 592.139 343.196 0.040 -1.732
1 1 0 9 18 613.117 320.087 0.038 -1.819
1 1 0 9 19 604.960 335.934 0.037 -1.563
1 1 0 9 20 607.160 307.530 0.044 -2.176
1 1 0 9 21 580.590 342.440 0.040 -1.850
1 1 0 9 22 619.107 307.716 0.042 -2.031
1 1 0 9 23 587.825 347.917 0.036 -1.546
1 1 0 9 24 630.040 289.739 0.040 -2.152
1 1 0 9 25 622.506 305.772 0.040 -2.033
1 1 0 9 26 619.689 313.665 0.035 -1.769
1 1 0 9 27 608.473 333.042 0.033 -1.557
1 1 0 9 28 607.155 305.752 0.037 -2.034
1 1 0 9 29 605.146 316.433 0.039 -1.896
1 1 0 9 30 576.930 322.953 0.033 -1.913
1 1 0 9 31 578.498 329.611 0.041 -2.070
1 1 0 9 32 613.063 320.328 0.040 -1.703
1 1 0 9 33 598.388 335.515 0.031 -1.620
1 1 0 9 34 610.151 309.483 0.039 -1.933
1 1 0 9 35 605.739 320.622 0.038 -1.836
1 1 0 9 36 590.459 316.595 0.041 -2.010
1 1 0 9 37 595.828 315.009 0.042 -2.159
1 1 0 9 38 612.593 299.681 0.045 -2.203
1 1 0 9 39 608.598 304.935 0.037 -1.980
1 1 0 9 40 609.887 299.845 0.043 -2.074
1 1 0 9 41 615.706 300.644 0.048 -2.177
1 1 0 9 42 627.855 297.731 0.046 -2.032
1 1 0 9 43 587.259 348.600 0.040 -1.530
1 1 0 9 44 612.911 299.551 0.043 -2.025
1 1 0 9 45 578.284 344.570 0.041 -1.752
